"ANHO","MES","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","SECTOR","CATEGORIA","CO_IPRESS","RAZON_SOC","SEXO","EDAD","NRO_TOTAL_ATENCIONES","NRO_TOTAL_ATENDIDOS"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","14","121","78"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","13","92","67"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","12","147","97"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","11","122","86"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","10","161","11"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","9","199","103"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","8","264","168"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","7","352","168"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","6","408","213"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","5","338","168"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","4","160","102"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","3","174","117"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","2","364","167"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","1","149","104"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","15","228","156"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","14","77","46"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","13","82","56"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","12","108","56"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","11","81","45"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","10","81","43"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","9","110","78"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","8","135","98"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","7","139","115"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","6","161","11"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","5","112","67"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","4","130","89"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","3","209","134"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","2","363","21"
"2015","08","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","1","186","11"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","15","235","117"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","14","72","62"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","13","104","86"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","11","160","123"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","10","152","127"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","9","173","143"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","8","220","187"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","7","250","205"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","6","385","316"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","5","315","262"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","4","140","122"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","2","448","381"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","1","181","145"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","15","157","118"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","14","61","48"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","13","75","63"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","12","94","73"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","11","96","77"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","10","86","71"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","9","107","82"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","8","103","88"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","7","122","114"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","6","100","95"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","5","124","106"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","4","116","101"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","3","192","165"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","2","417","361"
"2015","03","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","1","234","189"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","15","216","173"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","14","88","69"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","13","96","81"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","12","108","96"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","11","156","115"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","10","142","114"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","9","148","120"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","8","236","202"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","7","273","236"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","6","360","289"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","5","271","236"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","4","94","81"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","3","145","129"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","2","325","285"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","1","158","134"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","15","183","135"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","14","79","53"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","13","67","55"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","12","76","59"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","11","71","56"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","10","69","58"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","9","93","75"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","8","94","86"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","7","99","85"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","6","130","114"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","5","125","105"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","4","120","105"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","3","149","139"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","2","373","317"
"2015","02","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","1","164","145"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","15","211","179"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","14","68","53"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","13","89","79"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","12","83","65"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","11","146","114"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","10","119","80"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","9","159","129"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","8","207","183"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","7","253","224"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","6","277","234"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","5","256","214"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","4","70","59"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","3","92","88"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","2","219","190"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","2","1","91","79"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","15","176","125"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","14","66","53"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","13","57","49"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","12","79","63"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","11","77","61"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","8","76","69"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","6","93","83"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","4","55","50"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","3","112","109"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","2","257","237"
"2015","01","160108","LORETO","MAYNAS","PUNCHANA","GOBIERNO REGIONAL","III-1","00000003","HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""","1","1","100","89"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","2","15","160","152"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","2","14","43","42"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","2","13","40","38"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","2","12","54","52"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","2","11","50","49"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","2","10","53","52"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","2","9","73","71"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","2","8","69","67"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","2","7","91","87"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","2","6","139","135"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","2","5","94","91"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","2","3","23","23"
"2015","12","120101","JUNIN","HUANCAYO","HUANCAYO","GOBIERNO REGIONAL","III-E","00000753","HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION DE HUANCAYO","1","15","140","137"
